,ID,test,body,color,fuel,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,condition,owners,vehicle_title,price,model,generation,restyling,age,mileage_per_day
774,avto3456,0,седан,чёрный,бензин,4,2012,автоматическая,2.0,245,215000,полный,Левый,Не требует ремонта,1,Оригинал,1100000,5 серия,6,0,8,73.63013698630137
775,avto3458,0,седан,цветной,бензин,4,2012,автоматическая,2.0,245,116000,полный,Левый,Не требует ремонта,1,Оригинал,1100000,5 серия,6,0,8,39.726027397260275
776,avto3515,0,седан,чёрный,бензин,4,2012,автоматическая,2.0,245,119950,полный,Левый,Не требует ремонта,1,Оригинал,1123000,5 серия,6,0,8,41.07876712328767
777,avto3569,0,седан,чёрный,бензин,4,2012,автоматическая,2.0,245,137000,полный,Левый,Не требует ремонта,1,Оригинал,1150000,5 серия,6,0,8,46.917808219178085
778,avto3621,0,седан,белый,бензин,4,2012,автоматическая,2.0,245,151000,полный,Левый,Не требует ремонта,1,Оригинал,1150000,5 серия,6,0,8,51.71232876712329
779,avto4003,0,седан,белый,бензин,4,2012,автоматическая,2.0,245,172000,полный,Левый,Не требует ремонта,1,Оригинал,1290000,5 серия,6,0,8,58.9041095890411
780,avto4019,0,седан,белый,бензин,4,2012,автоматическая,2.0,245,78514,полный,Левый,Не требует ремонта,1,Оригинал,1295000,5 серия,6,0,8,26.888356164383563
781,avto4113,0,седан,чёрный,бензин,4,2012,автоматическая,2.0,245,96898,полный,Левый,Не требует ремонта,1,Оригинал,1316000,5 серия,6,0,8,33.18424657534246
782,avto4520,0,седан,белый,бензин,4,2012,автоматическая,2.0,245,63100,задний,Левый,Не требует ремонта,1,Оригинал,1499999,5 серия,6,0,8,21.60958904109589
783,avto3264,0,седан,цветной,бензин,4,2012,автоматическая,2.0,245,93001,задний,Левый,Не требует ремонта,1,Оригинал,1050000,3 серия,6,0,8,31.849657534246575
784,avto3330,0,седан,серебристый,бензин,4,2012,автоматическая,2.0,245,153000,задний,Левый,Не требует ремонта,1,Оригинал,1050000,3 серия,6,0,8,52.397260273972606
785,avto3480,0,седан,серебристый,бензин,4,2012,автоматическая,2.0,245,157000,задний,Левый,Не требует ремонта,1,Оригинал,1100000,3 серия,6,0,8,53.76712328767123
786,avto3864,0,седан,серебристый,бензин,4,2012,автоматическая,2.0,245,180000,задний,Левый,Не требует ремонта,1,Оригинал,1250000,3 серия,6,0,8,61.64383561643836
787,avto2529,0,внедорожник,коричневый,бензин,5,2012,автоматическая,2.0,245,111000,полный,Левый,Не требует ремонта,1,Оригинал,850000,X1,1,0,8,38.013698630136986
788,avto4642,0,купе,серый,бензин,2,2013,автоматическая,2.0,245,97000,полный,Левый,Не требует ремонта,1,Оригинал,1550000,4 серия,0,0,7,37.96477495107632
789,avto4930,0,купе,серый,бензин,2,2013,автоматическая,2.0,245,45000,полный,Левый,Не требует ремонта,1,Оригинал,1730000,4 серия,0,0,7,17.61252446183953
790,avto3444,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,245,146000,полный,Левый,Не требует ремонта,1,Оригинал,1100000,5 серия,6,0,7,57.142857142857146
791,avto3616,0,седан,белый,бензин,4,2013,автоматическая,2.0,245,160000,полный,Левый,Не требует ремонта,1,Оригинал,1150000,5 серия,6,0,7,62.62230919765166
792,avto4049,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,245,76000,полный,Левый,Не требует ремонта,1,Оригинал,1300000,5 серия,6,0,7,29.74559686888454
793,avto4487,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,245,54275,полный,Левый,Не требует ремонта,1,Оригинал,1490000,5 серия,6,0,7,21.2426614481409
794,avto3135,0,седан,коричневый,бензин,4,2013,автоматическая,2.0,245,150000,полный,Левый,Не требует ремонта,1,Оригинал,999999,3 серия,6,0,7,58.708414872798436
795,avto4318,0,седан,цветной,бензин,4,2013,автоматическая,2.0,245,130000,задний,Левый,Не требует ремонта,1,Оригинал,1400000,3 серия,6,0,7,50.88062622309198
796,avto3061,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,245,124335,полный,Левый,Не требует ремонта,1,Оригинал,990000,5 серия,6,1,7,48.663405088062625
797,avto3816,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,245,113000,полный,Левый,Не требует ремонта,1,Оригинал,1215000,5 серия,6,1,7,44.22700587084149
798,avto3899,0,седан,серый,бензин,4,2013,автоматическая,2.0,245,199000,полный,Левый,Не требует ремонта,1,Оригинал,1250000,5 серия,6,1,7,77.88649706457926
799,avto3941,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,245,162000,полный,Левый,Не требует ремонта,1,Оригинал,1250000,5 серия,6,1,7,63.40508806262231
800,avto4115,0,седан,белый,бензин,4,2013,автоматическая,2.0,245,110000,задний,Левый,Не требует ремонта,1,Оригинал,1320000,5 серия,6,1,7,43.05283757338552
801,avto4299,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,245,68200,полный,Левый,Не требует ремонта,1,Оригинал,1399000,5 серия,6,1,7,26.692759295499023
802,avto4412,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,245,82000,полный,Левый,Не требует ремонта,1,Оригинал,1450000,5 серия,6,1,7,32.093933463796475
803,avto4526,0,седан,чёрный,бензин,4,2013,автоматическая,2.0,245,118000,полный,Левый,Не требует ремонта,1,Оригинал,1500000,5 серия,6,1,7,46.183953033268104
804,avto3570,0,седан,серый,бензин,4,2013,автоматическая,2.0,245,137521,задний,Левый,Не требует ремонта,1,Оригинал,1150000,5 серия,6,1,7,53.82426614481409
805,avto2119,0,внедорожник,серый,бензин,5,2013,автоматическая,2.0,245,148000,полный,Левый,Не требует ремонта,1,Оригинал,730000,X3,2,0,7,57.92563600782779
806,avto3649,0,внедорожник,белый,бензин,5,2013,автоматическая,2.0,245,130952,полный,Левый,Не требует ремонта,1,Оригинал,1159000,X3,2,0,7,51.25322896281801
807,avto3808,0,внедорожник,чёрный,бензин,5,2013,автоматическая,2.0,245,90000,полный,Левый,Не требует ремонта,1,Оригинал,1210000,X3,2,0,7,35.22504892367906
808,avto3861,0,внедорожник,серебристый,бензин,5,2013,автоматическая,2.0,245,108900,полный,Левый,Не требует ремонта,1,Оригинал,1249000,X3,2,0,7,42.62230919765166
809,avto4196,0,внедорожник,цветной,бензин,5,2013,автоматическая,2.0,245,63110,полный,Левый,Не требует ремонта,1,Оригинал,1350000,X3,2,0,7,24.70058708414873
810,avto4428,0,внедорожник,цветной,бензин,5,2013,автоматическая,2.0,245,113120,полный,Левый,Не требует ремонта,1,Оригинал,1450000,X3,2,0,7,44.273972602739725
811,avto3670,0,лифтбек,чёрный,бензин,5,2013,автоматическая,2.0,245,75042,полный,Левый,Не требует ремонта,1,Оригинал,1180000,3 серия,6,0,7,29.3706457925636
812,avto5519,0,кабриолет,белый,бензин,2,2014,автоматическая,2.0,245,84350,задний,Левый,Не требует ремонта,1,Оригинал,2350000,4 серия,0,0,6,38.51598173515982
