,test,style,body,color,fuel,doors,production_date,transmission,engine_displacement,engine_power,mileage,drive_type,wheel,owners,price
2452,1,18d xDrive,внедорожник,чёрный,дизель,5,2018,автоматическая,2.0,150.0,29902.0,полный,Левый,1.0,0.0
2453,1,118i,хэтчбек,синий,бензин,5,2012,автоматическая,1.6,170.0,129070.0,задний,Левый,3.0,0.0
2454,1,320d xDrive,лифтбек,белый,дизель,5,2013,автоматическая,2.0,184.0,105700.0,полный,Левый,1.0,0.0
2455,1,320d,седан,синий,дизель,4,2010,автоматическая,2.0,184.0,155000.0,задний,Левый,3.0,0.0
2457,1,116i,хэтчбек,красный,бензин,5,2014,автоматическая,1.6,136.0,87284.0,задний,Левый,3.0,0.0
2458,1,520d,седан,чёрный,дизель,4,2015,автоматическая,2.0,190.0,74000.0,задний,Левый,2.0,0.0
2459,1,750Li,седан,чёрный,бензин,4,2009,автоматическая,4.4,407.0,300000.0,задний,Левый,2.0,0.0
2460,1,48i,внедорожник,серый,бензин,5,2008,автоматическая,4.8,355.0,129000.0,полный,Левый,3.0,0.0
2461,1,730d xDrive,седан,белый,дизель,4,2019,автоматическая,3.0,249.0,5300.0,полный,Левый,1.0,0.0
2463,1,20d,внедорожник,белый,дизель,5,2013,автоматическая,2.0,184.0,116369.0,полный,Левый,1.0,0.0
2464,1,650i,купе,чёрный,бензин,2,2007,автоматическая,4.8,367.0,87900.0,задний,Левый,2.0,0.0
2465,1,M50d,внедорожник,синий,дизель,5,2019,автоматическая,3.0,400.0,6000.0,полный,Левый,1.0,0.0
2466,1,316i,седан,белый,бензин,4,2014,автоматическая,1.6,136.0,106000.0,задний,Левый,2.0,0.0
2467,1,550i xDrive,лифтбек,белый,бензин,5,2013,автоматическая,4.4,450.0,87000.0,полный,Левый,3.0,0.0
2468,1,20d,внедорожник,белый,дизель,5,2016,автоматическая,2.0,190.0,107000.0,полный,Левый,2.0,0.0
2469,1,318d,седан,красный,дизель,4,2019,автоматическая,2.0,150.0,7.0,задний,Левый,1.0,0.0
2470,1,120d xDrive,хэтчбек,оранжевый,дизель,5,2018,автоматическая,2.0,190.0,5000.0,полный,Левый,1.0,0.0
2471,1,316i,седан,белый,бензин,4,2014,автоматическая,1.6,136.0,105483.0,задний,Левый,2.0,0.0
2472,1,30d,внедорожник,белый,дизель,5,2012,автоматическая,3.0,245.0,140000.0,полный,Левый,2.0,0.0
2473,1,30d,внедорожник,белый,дизель,5,2011,автоматическая,3.0,245.0,230000.0,полный,Левый,1.0,0.0
2474,1,30d,внедорожник,пурпурный,дизель,5,2010,автоматическая,3.0,245.0,172000.0,полный,Левый,2.0,0.0
2475,1,120d,хэтчбек,белый,дизель,5,2013,автоматическая,2.0,184.0,120000.0,задний,Левый,2.0,0.0
2476,1,18i,внедорожник,чёрный,бензин,5,2011,автоматическая,2.0,150.0,110000.0,задний,Левый,3.0,0.0
2477,1,30i,внедорожник,голубой,бензин,5,2004,автоматическая,3.0,231.0,166000.0,полный,Левый,2.0,0.0
2478,1,116i,хэтчбек,белый,бензин,5,2011,автоматическая,1.6,115.0,189000.0,задний,Левый,1.0,0.0
2479,1,840d xDrive,купе,серый,дизель,2,2019,автоматическая,3.0,320.0,5531.0,полный,Левый,1.0,0.0
2480,1,320i,седан,серый,бензин,4,2014,автоматическая,2.0,184.0,168200.0,задний,Левый,1.0,0.0
2481,1,18d xDrive,внедорожник,чёрный,дизель,5,2016,автоматическая,2.0,150.0,34900.0,полный,Левый,1.0,0.0
2482,1,40d,внедорожник,белый,дизель,5,2014,автоматическая,3.0,313.0,72100.0,полный,Левый,1.0,0.0
2483,1,320d,седан,белый,дизель,4,2012,автоматическая,2.0,184.0,179000.0,задний,Левый,2.0,0.0
2484,1,3.0i,внедорожник,синий,бензин,5,2004,автоматическая,3.0,231.0,179000.0,полный,Левый,3.0,0.0
2485,1,320i,седан,белый,бензин,4,2011,автоматическая,2.0,156.0,170000.0,задний,Левый,2.0,0.0
2486,1,25d,внедорожник,белый,дизель,5,2016,автоматическая,3.0,218.0,103000.0,полный,Левый,2.0,0.0
2487,1,320i,седан,серый,бензин,4,2013,автоматическая,2.0,184.0,113766.0,задний,Левый,1.0,0.0
2488,1,530d xDrive,лифтбек,белый,дизель,5,2014,автоматическая,3.0,258.0,37803.0,полный,Левый,1.0,0.0
2489,1,325i,кабриолет,чёрный,бензин,2,2007,автоматическая,2.5,218.0,140000.0,задний,Левый,3.0,0.0
2490,1,35i,внедорожник,белый,бензин,5,2014,автоматическая,3.0,306.0,99251.0,полный,Левый,1.0,0.0
2491,1,520Li,седан,чёрный,бензин,4,2015,автоматическая,2.0,184.0,83000.0,задний,Левый,3.0,0.0
2492,1,523i,седан,белый,бензин,4,2010,автоматическая,2.5,204.0,205000.0,задний,Левый,2.0,0.0
2493,1,30d,внедорожник,чёрный,дизель,5,2016,автоматическая,3.0,249.0,41500.0,полный,Левый,2.0,0.0
2494,1,520d,седан,чёрный,дизель,4,2010,автоматическая,2.0,184.0,350000.0,задний,Левый,1.0,0.0
2495,1,750Li xDrive,седан,коричневый,бензин,4,2011,автоматическая,4.4,407.0,95000.0,полный,Левый,3.0,0.0
2496,1,320d,седан,коричневый,дизель,4,2012,автоматическая,2.0,184.0,73000.0,задний,Левый,2.0,0.0
2497,1,35i,внедорожник,чёрный,бензин,5,2015,автоматическая,3.0,306.0,67000.0,полный,Левый,2.0,0.0
2498,1,320d,седан,оранжевый,дизель,4,2018,автоматическая,2.0,190.0,23111.0,задний,Левый,1.0,0.0
2499,1,530d xDrive,седан,чёрный,дизель,4,2017,автоматическая,3.0,249.0,51075.0,полный,Левый,1.0,0.0
2500,1,320i,кабриолет,белый,бензин,2,2011,автоматическая,2.0,156.0,142560.0,задний,Левый,3.0,0.0
2501,1,35i,внедорожник,чёрный,бензин,5,2011,автоматическая,3.0,306.0,133000.0,полный,Левый,3.0,0.0
2502,1,30d,внедорожник,белый,дизель,5,2008,автоматическая,3.0,235.0,192917.0,полный,Левый,2.0,0.0
2503,1,620d xDrive,лифтбек,белый,дизель,5,2018,автоматическая,2.0,190.0,18000.0,полный,Левый,2.0,0.0
2504,1,750Li xDrive,седан,бежевый,бензин,4,2011,автоматическая,4.4,407.0,135000.0,полный,Левый,2.0,0.0
2505,1,320d xDrive,седан,чёрный,дизель,4,2013,автоматическая,2.0,184.0,58570.0,полный,Левый,2.0,0.0
2506,1,535d xDrive,лифтбек,серый,дизель,5,2013,автоматическая,3.0,313.0,106080.0,полный,Левый,3.0,0.0
2507,1,325i,седан,серый,бензин,4,2005,автоматическая,2.5,218.0,240000.0,задний,Левый,3.0,0.0
2508,1,320i,седан,чёрный,бензин,4,2011,автоматическая,2.0,156.0,102268.0,задний,Левый,3.0,0.0
2509,1,320i xDrive,седан,белый,бензин,4,2014,автоматическая,2.0,184.0,47800.0,полный,Левый,2.0,0.0
2510,1,30d,внедорожник,белый,дизель,5,2019,автоматическая,3.0,249.0,21.0,полный,Левый,1.0,0.0
2511,1,28i xDrive,внедорожник,белый,бензин,5,2015,автоматическая,2.0,245.0,63000.0,полный,Левый,1.0,0.0
2512,1,520d,седан,белый,дизель,4,2016,автоматическая,2.0,190.0,78000.0,задний,Левый,3.0,0.0
2513,1,730d xDrive,седан,синий,дизель,4,2018,автоматическая,3.0,249.0,10049.0,полный,Левый,1.0,0.0
2514,1,30i,внедорожник,белый,бензин,5,2009,автоматическая,3.0,272.0,193147.0,полный,Левый,3.0,0.0
2515,1,20d xDrive,внедорожник,чёрный,дизель,5,2015,автоматическая,2.0,190.0,68000.0,полный,Левый,2.0,0.0
2516,1,116i,хэтчбек,белый,бензин,5,2011,автоматическая,1.6,115.0,92648.0,задний,Левый,2.0,0.0
2517,1,118i,хэтчбек,чёрный,бензин,5,2011,автоматическая,2.0,136.0,110000.0,задний,Левый,3.0,0.0
2518,1,528i xDrive,седан,серый,бензин,4,2013,автоматическая,2.0,245.0,152077.0,полный,Левый,1.0,0.0
2519,1,28i,внедорожник,белый,бензин,5,2014,автоматическая,2.0,245.0,82913.0,полный,Левый,1.0,0.0
2520,1,30d,внедорожник,белый,дизель,5,2019,автоматическая,3.0,249.0,18500.0,полный,Левый,1.0,0.0
2521,1,318i,седан,коричневый,бензин,4,2008,автоматическая,2.0,136.0,142000.0,задний,Левый,3.0,0.0
2522,1,23d,внедорожник,коричневый,дизель,5,2011,автоматическая,2.0,204.0,185000.0,полный,Левый,3.0,0.0
2523,1,20d xDrive,внедорожник,коричневый,дизель,5,2013,автоматическая,2.0,184.0,85911.0,полный,Левый,2.0,0.0
2524,1,645i,купе,синий,бензин,2,2004,автоматическая,4.4,333.0,255000.0,задний,Левый,3.0,0.0
2525,1,30d,внедорожник,серый,дизель,5,2014,автоматическая,3.0,249.0,144685.0,полный,Левый,1.0,0.0
2526,1,325xi,седан,серебристый,бензин,4,2001,автоматическая,2.5,192.0,322277.0,полный,Левый,3.0,0.0
2527,1,20i xDrive,внедорожник,коричневый,бензин,5,2015,автоматическая,2.0,192.0,46263.0,полный,Левый,1.0,0.0
2528,1,630i,купе,чёрный,бензин,2,2005,автоматическая,3.0,258.0,145900.0,задний,Левый,3.0,0.0
2529,1,25i,внедорожник,бежевый,бензин,5,2008,автоматическая,2.5,218.0,197204.0,полный,Левый,3.0,0.0
2530,1,740Li xDrive,седан,синий,бензин,4,2013,автоматическая,3.0,320.0,138790.0,полный,Левый,2.0,0.0
2531,1,20i,внедорожник,белый,бензин,5,2013,автоматическая,2.0,184.0,90000.0,полный,Левый,2.0,0.0
2532,1,20i,внедорожник,чёрный,бензин,5,2013,автоматическая,2.0,184.0,72000.0,полный,Левый,2.0,0.0
2533,1,525i,седан,чёрный,бензин,4,2007,автоматическая,2.5,218.0,219000.0,задний,Левый,3.0,0.0
2534,1,35i,внедорожник,серый,бензин,5,2012,автоматическая,3.0,306.0,150000.0,полный,Левый,2.0,0.0
2535,1,325i,седан,белый,бензин,4,2008,автоматическая,2.5,218.0,165000.0,задний,Левый,3.0,0.0
2536,1,30d,внедорожник,синий,дизель,5,2011,автоматическая,3.0,245.0,142049.0,полный,Левый,2.0,0.0
2537,1,30d,внедорожник,коричневый,дизель,5,2012,автоматическая,3.0,245.0,102000.0,полный,Левый,2.0,0.0
2538,1,530i,седан,серебристый,бензин,4,2003,автоматическая,3.0,231.0,100000.0,задний,Левый,3.0,0.0
2539,1,35i,внедорожник,бежевый,бензин,5,2011,автоматическая,3.0,306.0,193000.0,полный,Левый,2.0,0.0
